C/A,ENTRIES,WEEK,YEAR
R122,6183320,18,2020
R123,10077004,18,2020
R124,7194422,18,2020
R125,39089452,18,2020
R126,4005345,18,2020
R127,1481223701,18,2020
R128,33549067,18,2020
R129,25379276,18,2020
R130,105213389,18,2020
R131,25812455,18,2020
R132,2708226,18,2020
R133,29197434,18,2020
R134,13174064,18,2020
R135,39360391,18,2020
R137,5634637,18,2020
R138,1752066801,18,2020
R139,15717400,18,2020
R141,27517986,18,2020
R142,1342255904,18,2020
R143,1734308858,18,2020
R145,146788438,18,2020
R147,110403361,18,2020
R148,1914818870,18,2020
R151,1743086421,18,2020
R154,32724067,18,2020
R155,50975513,18,2020
R158,1064496635,18,2020
R159,123436952,18,2020
R160,51902318,18,2020
R160A,4928414,18,2020
R161A,2259892,18,2020
R161B,759682779,18,2020
R162,577790483,18,2020
R163,1556792,18,2020
R164,48009529,18,2020
R165,2453496,18,2020
R166,19250420,18,2020
R168A,36160333,18,2020
R169,127612239,18,2020
R170,53449224,18,2020
R171,5679931,18,2020
R172,16436932,18,2020
R173,1216798129,18,2020
R174,21101415,18,2020
R175,7791084,18,2020
R176,58694315,18,2020
R177,794598570,18,2020
R178,29092126,18,2020
R179,6699492,18,2020
R180,8163377,18,2020
R182,5138110,18,2020
R183,29082034,18,2020
R185,7259751,18,2020
R186,9026599,18,2020
R188,160694685,18,2020
R190,5501276,18,2020
R192,8315118,18,2020
R194,51178014,18,2020
R196,25706741,18,2020
R197,641935641,18,2020
R200A,1354091452,18,2020
R201,221878757,18,2020
R202,796614124,18,2020
R203,46223838,18,2020
R203A,170411321,18,2020
R204,89434419,18,2020
R204A,1961355,18,2020
R205A,14726190,18,2020
R206,653194901,18,2020
R208,7198585,18,2020
R210,469969932,18,2020
R210A,25518375,18,2020
R215,29730494,18,2020
R216,4900756,18,2020
R217A,37453955,18,2020
R219,14245959,18,2020
R220,9956093,18,2020
R221,81242982,18,2020
R226,2004332592,18,2020
R226A,38883479,18,2020
R227,3853897,18,2020
R227A,14586131,18,2020
R228,15709639,18,2020
R229,27652762,18,2020
R230,1174671401,18,2020
R231,29314350,18,2020
R231A,16970582,18,2020
R232,30526075,18,2020
R232A,408468091,18,2020
R236,651313774,18,2020
R237,1286815605,18,2020
R237B,13285759,18,2020
R238,436961281,18,2020
R238A,17827599,18,2020
R240,94690046,18,2020
R241A,23391110,18,2020
R242,70991249,18,2020
R242A,3331944,18,2020
R243,603101387,18,2020
R244,32558431,18,2020
R244A,59086344,18,2020
R245,1086717861,18,2020
R245A,138643542,18,2020
R246,78553004,18,2020
R247,15871917,18,2020
R248,248791417,18,2020
R249,992773436,18,2020
R250,176883661,18,2020
R251,735595014,18,2020
R252,50235185,18,2020
R253,16399190,18,2020
R254,24220504,18,2020
R256,14526114,18,2020
R257,17818662,18,2020
R258,3037891505,18,2020
R259,1000413315,18,2020
R260,286372628,18,2020
R261,2698008,18,2020
R262,1725923083,18,2020
R262A,2101769,18,2020
R262B,1665056,18,2020
R283,21719279,18,2020
R284,61408532,18,2020
R285,12638403,18,2020
R286,366953783,18,2020
R287,610303971,18,2020
R288,4605908377,18,2020
R289,1813990747,18,2020
R290,38189137,18,2020
R291,3361105,18,2020
R293,45959087,18,2020
R294,32262593,18,2020
R301,375913866,18,2020
R302,15476473,18,2020
R303,15604082,18,2020
R304,1715219569,18,2020
R305,802161958,18,2020
R306,41685360,18,2020
R307,9456415,18,2020
R308,15263439,18,2020
R309,12170072,18,2020
R310,922137364,18,2020
R311,3258458570,18,2020
R312,3324077989,18,2020
R314,92563633,18,2020
R315,1419843,18,2020
R316,12037100,18,2020
R317,410590895,18,2020
R318,124675761,18,2020
R319,2326700,18,2020
R320,178756970,18,2020
R321,5072136,18,2020
R322,689213226,18,2020
R323,573301470,18,2020
R325,20622227,18,2020
R326,994833393,18,2020
R327,222116479,18,2020
R328,281895108,18,2020
R329,22665199,18,2020
R330,10571246,18,2020
R331,2720368527,18,2020
R332,916376810,18,2020
R333,1962114824,18,2020
R334,101810862,18,2020
R335,9707899,18,2020
R336,22792406,18,2020
R401,2060696005,18,2020
R402,21547628,18,2020
R403,3259994,18,2020
R404,10429292,18,2020
R405,184761174,18,2020
R406,4628513,18,2020
R407,1283244,18,2020
R408,10531683,18,2020
R409,4792179,18,2020
R410,11238048,18,2020
R411,740895787,18,2020
R412,1202054327,18,2020
R413,8623871,18,2020
R414,13086274,18,2020
R415,9093008,18,2020
R416,1019046017,18,2020
R417,265825094,18,2020
R418,24873370,18,2020
R419,2531317,18,2020
R420,19002525,18,2020
R421,11995394,18,2020
R422,8889743,18,2020
R423,182447648,18,2020
R501,144020476,18,2020
R503,7669436,18,2020
R504,37126001,18,2020
R506,7323913,18,2020
R507,609646573,18,2020
R508,137776849,18,2020
R509,33844797,18,2020
R510,8786629,18,2020
R511,36173106,18,2020
R512,67127415,18,2020
R513,32346460,18,2020
R514,82601260,18,2020
R515,37350514,18,2020
R516,30763171,18,2020
R517,126476422,18,2020
R518,60722854,18,2020
R519,42395893,18,2020
R520,22339063,18,2020
R521,24446873,18,2020
R523,1904014450,18,2020
R524,30529653,18,2020
R525,16329790,18,2020
R526,37746030,18,2020
R527,68018708,18,2020
R528,66244913,18,2020
R529,62067657,18,2020
R530,55687863,18,2020
R532,1551003632,18,2020
R532H,3717332,18,2020
R533,97511162,18,2020
R534,96374226,18,2020
R550,14103438,18,2020
R551,6889411,18,2020
R600,27594072,18,2020
R601A,8289776,18,2020
R602,33122118,18,2020
R604,31931435,18,2020
R605,8929425,18,2020
R606,19877294,18,2020
R608,12483654,18,2020
R609,12074407,18,2020
R610,49650853,18,2020
R612,191206587,18,2020
R617,9648758,18,2020
R618,5098066,18,2020
R619,31268928,18,2020
R621,1143387193,18,2020
R622,612794519,18,2020
R623,1906199,18,2020
R624,35849421,18,2020
R625,147465627,18,2020
R626,92010858,18,2020
R627,20561061,18,2020
R628,90222246,18,2020
R629,3439670,18,2020
R630,15201953,18,2020
R632,7864479,18,2020
R633,15670840,18,2020
R634,39573562,18,2020
R635,17192401,18,2020
R636,18906368,18,2020
R637,29645042,18,2020
R639,955718570,18,2020
R641,84840948,18,2020
R643,46937303,18,2020
R644,1424847,18,2020
R645,16748938,18,2020
R646,1386773032,18,2020
R647,18777023,18,2020
R726,9403850,18,2020
R727,443020417,18,2020
R728,22935109,18,2020
R729,2065547158,18,2020
R730,2111981817,18,2020
S101,20172385,18,2020
S101A,1230499762,18,2020
S102,2492472,18,2020
TRAM1,1059995,18,2020
TRAM2,7941347,18,2020
A002,58732045,17,2020
A006,20971726,17,2020
A007,125489883,17,2020
A010,65897819,17,2020
A011,911686357,17,2020
A013,25358290,17,2020
A014,12134814,17,2020
A015,35232471,17,2020
A016,26688496,17,2020
A021,29593814,17,2020
A022,146235431,17,2020
A025,1318275891,17,2020
A027,12905805,17,2020
A029,24093725,17,2020
A030,137189013,17,2020
A031,21051913,17,2020
A033,122159176,17,2020
A034,29629492,17,2020
A035,9455679,17,2020
A037,41274050,17,2020
A038,32167503,17,2020
A039,79279914,17,2020
A041,63931828,17,2020
A042,11114605,17,2020
A043,778478870,17,2020
A046,215105566,17,2020
A047,328181275,17,2020
A049,2579619056,17,2020
A050,35443210,17,2020
A052,1145515,17,2020
A053,2582506,17,2020
A054,16377152,17,2020
A055,129367597,17,2020
A058,263954532,17,2020
A060,20725819,17,2020
A061,37844322,17,2020
A064,17681842,17,2020
A066,2073743872,17,2020
A069,20522969,17,2020
A071,12274730,17,2020
A077,2977322495,17,2020
A081,121096351,17,2020
A082,38693535,17,2020
A083,10077312,17,2020
A084,2508009,17,2020
A085,0,17,2020
B004,37622398,17,2020
B009,13532668,17,2020
B010,6035168,17,2020
B012,1577528757,17,2020
B013,37998796,17,2020
B014,41794979,17,2020
B015,32353612,17,2020
B016,55805193,17,2020
B017,11695609,17,2020
B018,11044577,17,2020
B019,51353015,17,2020
B020,121505892,17,2020
B021,24395378,17,2020
B022,115952157,17,2020
B023,1190000863,17,2020
B024,819225099,17,2020
B024A,12296009,17,2020
B025,193559821,17,2020
B026,111088506,17,2020
B027,48364308,17,2020
B028,2791606,17,2020
B029,50177525,17,2020
B031,29580643,17,2020
B032,8039158,17,2020
B034,11253749,17,2020
C001,103413163,17,2020
C003,189749016,17,2020
C004,203628117,17,2020
C008,3456502273,17,2020
C009,683182670,17,2020
C010,21353035,17,2020
C011,7208788,17,2020
C012,36586326,17,2020
C014,27464284,17,2020
C015,6752835,17,2020
C016,15023973,17,2020
C017,6692636,17,2020
C018,52904742,17,2020
C019,13836886,17,2020
C020,124416011,17,2020
C022,1765839,17,2020
C023,26981962,17,2020
C024,32410506,17,2020
C025,40517212,17,2020
C026,123587047,17,2020
C027,21925681,17,2020
C028,274805665,17,2020
D001,736223,17,2020
D002,20177348,17,2020
D003,12302924,17,2020
D004,2087081,17,2020
D005,12867029,17,2020
D006,3689194,17,2020
D008,2081015029,17,2020
D009,18119914,17,2020
D010,8241090,17,2020
D011,1846928283,17,2020
D012,19738195,17,2020
D015,12031928,17,2020
D016,5361493,17,2020
E001,31039041,17,2020
E003,9160715,17,2020
E004,13172027,17,2020
E005,13147609,17,2020
E009,28108065,17,2020
E011,99685387,17,2020
E012,22851635,17,2020
E013,14297049,17,2020
E014,292285608,17,2020
E015,10870709,17,2020
E016,13247535,17,2020
G001,635195362,17,2020
G009,28875083,17,2020
G011,12466466,17,2020
G015,1738450,17,2020
H001,601556694,17,2020
H003,1225835574,17,2020
H005,7047959,17,2020
H006,19632321,17,2020
H007A,815402,17,2020
H008,960367444,17,2020
H009,95147948,17,2020
H012,16454780,17,2020
H013,36960165,17,2020
H014,4132503,17,2020
H015,16955610,17,2020
H016,3729594,17,2020
H017,149287320,17,2020
H019,8081768,17,2020
H022,20325507,17,2020
H023,1945946078,17,2020
H026,26844353,17,2020
H027,1699103475,17,2020
H028,98300336,17,2020
H030,5619812,17,2020
H032,20157273,17,2020
H033,7214173,17,2020
H035,3921032,17,2020
H037,4215279,17,2020
H038,7875451,17,2020
H039,12857447,17,2020
H040,24944619,17,2020
H041,45248481,17,2020
J001,29808142,17,2020
J002,124094208,17,2020
J003,13030080,17,2020
J005,10171630,17,2020
J007,48206575,17,2020
J009,45394176,17,2020
J012,15188453,17,2020
J013,9695358,17,2020
J016,24359670,17,2020
J017,6969026,17,2020
J020,8470434,17,2020
J021,15892630,17,2020
J022,10565723,17,2020
J023,13599255,17,2020
J024,19257728,17,2020
J025,7478709,17,2020
J028,6972523,17,2020
J030,21687641,17,2020
J031,20266143,17,2020
J032,37312648,17,2020
J034,352506,17,2020
J035,18107699,17,2020
J037,1955524282,17,2020
JFK01,306993,17,2020
JFK02,576892,17,2020
JFK03,3170260,17,2020
K017,8396051,17,2020
K019,13010690,17,2020
K022,8300076,17,2020
K024,11351678,17,2020
K025,27756673,17,2020
K026,177058273,17,2020
N001,276878355,17,2020
N002A,18472246,17,2020
N003,33132156,17,2020
N006A,1454018647,17,2020
N007A,36010178,17,2020
N009,21538155,17,2020
N010,259253355,17,2020
N011,123008220,17,2020
N012,61290066,17,2020
N013,15521980,17,2020
N016A,20415310,17,2020
N017,16831637,17,2020
N019,42051527,17,2020
N020,78413302,17,2020
N022,190161630,17,2020
N023,4189986,17,2020
N024,14210016,17,2020
N025,24673570,17,2020
N026,481936880,17,2020
N029,186066804,17,2020
N030,9663438,17,2020
N034,67952763,17,2020
N035,18743466,17,2020
N037,31149502,17,2020
N039,11032508,17,2020
N040,20902115,17,2020
N043,27334541,17,2020
N044,31927713,17,2020
N045,12772305,17,2020
N046,24797984,17,2020
N049,650279492,17,2020
N051,1473024635,17,2020
N056,657719396,17,2020
N057,34627088,17,2020
N060,107940947,17,2020
N062,2215775302,17,2020
N062A,161541913,17,2020
N063,56764118,17,2020
N063A,4990118682,17,2020
N067,37970879,17,2020
N068,24481701,17,2020
N069,24659661,17,2020
N070,249483551,17,2020
N071,20613628,17,2020
N072,1285563903,17,2020
N073,23948318,17,2020
N075,105206288,17,2020
N076,24616777,17,2020
N077,283483674,17,2020
N078,2154732412,17,2020
N080,41666485,17,2020
N083,65936546,17,2020
N086,352152545,17,2020
N087,13734626,17,2020
N089,944063477,17,2020
N090,19344625,17,2020
N091,1326630705,17,2020
N092,416225556,17,2020
N094,1601557097,17,2020
N095,34972235,17,2020
N095A,26510376,17,2020
N098,624511945,17,2020
N100,2743480967,17,2020
N101,11080992,17,2020
N102,1397586364,17,2020
N103,165523500,17,2020
N108,45079275,17,2020
N110,1977982496,17,2020
N111,13922463,17,2020
N112A,156636867,17,2020
N113,10484363,17,2020
N114,71772295,17,2020
N116,25020659,17,2020
N117,15038377,17,2020
N118,4159786,17,2020
N119,9544815,17,2020
N120,43737981,17,2020
N120A,165788091,17,2020
N121B,28883587,17,2020
N122,10864149,17,2020
N123B,3794646,17,2020
N124,55698193,17,2020
N125,12755453,17,2020
N126,13679783,17,2020
N127,9325752,17,2020
N128,19988034,17,2020
N129,1231323256,17,2020
N130,126765031,17,2020
N131,9573710,17,2020
N133,5873340,17,2020
N134,15692260,17,2020
N135,140898061,17,2020
N137,1691054049,17,2020
N138,53462182,17,2020
N139,8130690,17,2020
N141,30989607,17,2020
N181,6097149,17,2020
N181A,55083253,17,2020
N182,5185158,17,2020
N183,1483158,17,2020
N184,6662434,17,2020
N185,5088030,17,2020
N186,118963552,17,2020
N187,106121306,17,2020
N191,12577096,17,2020
N192,125909432,17,2020
N193,2509465,17,2020
N194,2940152,17,2020
N195,647290039,17,2020
N196,3982033,17,2020
N202,22910373,17,2020
N203,1991817275,17,2020
N205,735489014,17,2020
N206,776199,17,2020
N207,3628240601,17,2020
N208,1273405166,17,2020
N209,11412345,17,2020
N210,7042707,17,2020
N212,7740503,17,2020
N213,238071368,17,2020
N215,1491211815,17,2020
N217,27087297,17,2020
N218,2282324,17,2020
N220,594174023,17,2020
N221,907172394,17,2020
N222,8067339,17,2020
N223,4376832,17,2020
N224,17182097,17,2020
N225,481678390,17,2020
N300,15017958,17,2020
N301,26552410,17,2020
N303,66404936,17,2020
N304,42383107,17,2020
N305,372988605,17,2020
N305A,1503278401,17,2020
N306,824800319,17,2020
N307,5146517,17,2020
N309A,89823730,17,2020
N310,8415256,17,2020
N311,104180919,17,2020
N312,4338684,17,2020
N314,28636212,17,2020
N315,37883523,17,2020
N316,1116367,17,2020
N316A,15803334,17,2020
N317,1565110,17,2020
N318,18430418,17,2020
N319,7649866,17,2020
N322,24309666,17,2020
N323,27358863,17,2020
N324,132442923,17,2020
N325A,3193563680,17,2020
N327,86113861,17,2020
N329,33410852,17,2020
N329A,659017,17,2020
N330,44635871,17,2020
N330C,16340477,17,2020
N331,32636912,17,2020
N332,17337847,17,2020
N333,21530011,17,2020
N333A,36472631,17,2020
N333B,31941679,17,2020
N334B,477586255,17,2020
N335,62564569,17,2020
N336,55073953,17,2020
N337,23298688,17,2020
N338,85063450,17,2020
N338B,16317979,17,2020
N339,4017193,17,2020
N339A,19398136,17,2020
N340,12402181,17,2020
N340A,19209136,17,2020
N342,1320403629,17,2020
N343,73337882,17,2020
N400A,2695875581,17,2020
N401,4609527,17,2020
N405,21021691,17,2020
N408A,14666807,17,2020
N409,28154354,17,2020
N412,20791559,17,2020
N414,3862447,17,2020
N414A,7050865,17,2020
N415,15791299,17,2020
N416,11804622,17,2020
N417,24984059,17,2020
N418,247847917,17,2020
N419,50972107,17,2020
N420B,5025373,17,2020
N422,20942686,17,2020
N500,1440079201,17,2020
N501,1985809276,17,2020
N501A,50572553,17,2020
N502,1848168206,17,2020
N503,36353912,17,2020
N504,286600594,17,2020
N505,1133128337,17,2020
N506,1836695259,17,2020
N507,42719665,17,2020
N508,3079851015,17,2020
N509,24723535,17,2020
N510,14104426,17,2020
N511,8925783,17,2020
N512,20894286,17,2020
N513,8135912,17,2020
N519,45198300,17,2020
N519A,1942003405,17,2020
N520,305872735,17,2020
N521,91803263,17,2020
N523,47227864,17,2020
N525,28149216,17,2020
N526,13437583,17,2020
N528,137258961,17,2020
N529,19281776,17,2020
N530,45726809,17,2020
N531,6431096,17,2020
N532,21264968,17,2020
N533,183166,17,2020
N534,2615420921,17,2020
N535,36170087,17,2020
N536,13367224,17,2020
N537,28405220,17,2020
N539,12797310,17,2020
N541,7643466,17,2020
N542,131098837,17,2020
N543,9365892,17,2020
N544,543440108,17,2020
N545,131573689,17,2020
N546,45044660,17,2020
N547,68830926,17,2020
N548,10046811,17,2020
N549,20557362,17,2020
N550,1759722706,17,2020
N551,10471197,17,2020
N553,4934237,17,2020
N554,139042754,17,2020
N555,1185939449,17,2020
N556,14279909,17,2020
N557,3046107,17,2020
N558,118721302,17,2020
N559,1473163445,17,2020
N561,3364645,17,2020
N562,8429247,17,2020
N600,37563253,17,2020
N601,1787338932,17,2020
N601A,8813564,17,2020
N602,17221020,17,2020
N603,47173396,17,2020
N604,20590850,17,2020
N605,171238778,17,2020
N606,1319043874,17,2020
N607,32425668,17,2020
N700,135577804,17,2020
N700A,9056476,17,2020
N701,51343796,17,2020
N701A,11241279,17,2020
N702,10834260,17,2020
N702A,8198734,17,2020
PTH01,851623,17,2020
PTH02,1601472,17,2020
PTH03,4407633,17,2020
PTH04,4498727,17,2020
PTH05,3334481,17,2020
PTH06,3444695,17,2020
PTH07,2988405,17,2020
PTH09,1242282,17,2020
PTH10,377729,17,2020
PTH11,1523112,17,2020
PTH12,968272,17,2020
PTH13,765453,17,2020
PTH16,1998494,17,2020
PTH17,4550425,17,2020
PTH18,2496544,17,2020
PTH19,1274504,17,2020
PTH20,141415,17,2020
PTH21,411163,17,2020
PTH22,4960504,17,2020
R101,164427079,17,2020
R102,33037272,17,2020
R103,10129507,17,2020
R106,1394,17,2020
R107,732154704,17,2020
R107D,3618113,17,2020
R108,775349,17,2020
R108A,99581,17,2020
R109,790872,17,2020
R110,45918629,17,2020
R111,31978580,17,2020
R112,15456977,17,2020
R112A,8370522,17,2020
R113,243470234,17,2020
R114,4846069,17,2020
R115,10241077,17,2020
R116,2189668892,17,2020
R117,25016160,17,2020
R118,3192984,17,2020
R119,12028509,17,2020
R120,1776538,17,2020
R121,15511589,17,2020
R122,6182997,17,2020
R123,10075227,17,2020
R124,7193758,17,2020
R125,39087734,17,2020
R126,4004831,17,2020
R127,1481219749,17,2020
R128,33546913,17,2020
R129,25378041,17,2020
R130,105213062,17,2020
R131,25807896,17,2020
R132,2707036,17,2020
R133,29194256,17,2020
R134,13173405,17,2020
R135,39357484,17,2020
R137,5634637,17,2020
R138,1752052482,17,2020
R139,15715589,17,2020
R141,27514816,17,2020
R142,1342253647,17,2020
R143,1734304215,17,2020
R145,146785598,17,2020
R147,110397902,17,2020
R148,1914817282,17,2020
R151,1743077407,17,2020
R154,32722683,17,2020
R155,50971665,17,2020
R158,1064492935,17,2020
R159,123435272,17,2020
R160,51900376,17,2020
R160A,4927696,17,2020
R161A,2251845,17,2020
R161B,759675140,17,2020
R162,577788086,17,2020
R163,1554746,17,2020
R164,48006802,17,2020
R165,2449709,17,2020
R166,19248891,17,2020
R168A,36153709,17,2020
R169,127597867,17,2020
R170,53442392,17,2020
R171,5677616,17,2020
R172,16432541,17,2020
R173,1216794424,17,2020
R174,21096363,17,2020
R175,7789153,17,2020
R176,58687809,17,2020
R177,794596081,17,2020
R178,29086917,17,2020
R179,6696685,17,2020
R180,8157050,17,2020
R182,5128317,17,2020
R183,29070513,17,2020
R185,7258528,17,2020
R186,9018970,17,2020
R188,160687765,17,2020
R190,5499659,17,2020
R192,8309972,17,2020
R194,51170331,17,2020
R196,25703127,17,2020
R197,641930017,17,2020
R200A,1354086738,17,2020
R201,221876395,17,2020
R202,796612197,17,2020
R203,46220711,17,2020
R203A,170411321,17,2020
R204,89433622,17,2020
R204A,1961351,17,2020
R205A,14724288,17,2020
R206,653192840,17,2020
R208,7197936,17,2020
R210,469965122,17,2020
R210A,25516669,17,2020
R215,29728781,17,2020
R216,4900452,17,2020
R217A,37448511,17,2020
R219,14242509,17,2020
R220,9955072,17,2020
R221,81222017,17,2020
R226,2004330651,17,2020
R226A,38883017,17,2020
R227,3849210,17,2020
R227A,14584802,17,2020
R228,15706542,17,2020
R229,27646264,17,2020
R230,1174671401,17,2020
R231,29308922,17,2020
R231A,16967201,17,2020
R232,30523642,17,2020
R232A,408466919,17,2020
R236,651313734,17,2020
R237,1286815605,17,2020
R238,436956934,17,2020
R238A,17813343,17,2020
R240,94680577,17,2020
R241A,23387248,17,2020
R242,70989266,17,2020
R242A,3331941,17,2020
R243,603098798,17,2020
R244,32554418,17,2020
R244A,59084415,17,2020
R245,1086713908,17,2020
R245A,138638030,17,2020
R246,78542809,17,2020
R247,15866295,17,2020
R248,248783090,17,2020
R249,992761018,17,2020
R250,176874957,17,2020
R251,735583367,17,2020
R252,50222197,17,2020
R253,16395081,17,2020
R254,24214907,17,2020
R256,14519339,17,2020
R257,17811579,17,2020
R258,3037860640,17,2020
R259,1000409905,17,2020
R260,286369298,17,2020
R261,2686754,17,2020
R262,1725912991,17,2020
R262A,2101769,17,2020
R262B,1665056,17,2020
R283,21707197,17,2020
R284,61398084,17,2020
R285,12630521,17,2020
R286,366945853,17,2020
R287,610290723,17,2020
R288,4605899927,17,2020
R289,1813978174,17,2020
R290,38177917,17,2020
R291,3355741,17,2020
R293,45948324,17,2020
R294,32255833,17,2020
R301,375907232,17,2020
R302,15471249,17,2020
R303,15600638,17,2020
R304,1715216919,17,2020
R305,802156881,17,2020
